from,to
1611,8348
1612,9206
1612,7787
1612,4440
1612,7720
1612,8674
1612,8992
1612,7936
1613,3465
1613,7913
1613,8468
1613,4042
1613,7524
1613,2980
1613,7611
1613,2064
1613,2636
1613,7787
1613,3363
1613,6112
1613,2059
1613,8386
1613,6937
1613,2145
1613,2716
1613,8803
1613,5092
1613,5077
1613,2573
1613,1710
1613,6288
1613,4298
1613,3234
1613,3480
1613,3520
1613,3170
1613,5893
1613,8753
1613,1664
1613,8121
1613,9156
1613,6982
1614,4271
1614,3375
1614,4912
1614,8875
1614,4631
1614,5189
1614,1316
1614,5249
1614,2684
1614,6454
1614,8363
1614,8947
1614,4057
1614,5346
1614,2498
1614,7787
1614,9241
1614,8882
1614,7017
1614,8723
1614,4563
1614,6083
1614,3226
1614,3352
1614,6052
1614,3514
1614,4775
1614,1642
1614,8700
1614,2299
1614,7313
1614,4362
1614,4967
1614,8113
1614,2394
1614,2304
1614,3247
1614,2985
1614,4247
1614,1094
1614,8579
1614,3529
1614,3963
1614,1030
1614,3991
1614,2263
1614,2832
1614,1680
1614,6802
1614,5845
1614,4280
1614,4124
1614,6045
1614,5749
1614,4856
1614,6089
1614,2285
1614,7382
1614,4076
1614,2274
1614,7020
1614,8802
1614,7557
1614,8202
1614,7242
1614,6816
1614,6339
1614,5019
1614,7105
1614,8815
1614,1589
1614,6214
1614,8031
1614,9310
1614,9157
1614,1731
1614,662
1614,3748
1614,5854
1614,6969
1614,2316
1614,8013
1614,8157
1614,2977
1614,4009
1614,3606
1614,8181
1614,6837
7692,5358
7692,4912
7692,7286
7692,2914
7692,7265
7692,1691
7692,7373
7692,7787
7692,3828
7692,6642
7692,7231
7692,8554
7692,2684
7692,8803
7692,9070
7692,7840
1617,6875
1617,7787
1617,2145
1617,4658
1617,6284
1617,9105
1617,5030
1617,7290
1617,6177
447,1980
447,2145
447,5358
447,4121
447,4527
447,5893
447,6535
447,2498
447,8318
447,8782
4887,6672
4887,1638
4887,2064
4887,5017
4887,2177
4887,6535
4887,3855
4887,6281
4887,2836
4887,5195
4887,4889
1621,4963
1621,7797
1621,6787
1621,5893
1621,9058
1621,1638
1621,7787
1621,7125
1621,9227
1621,7842
1621,6652
1621,8803
1621,2816
1621,4927
1621,7822
1621,3383
8119,1901
8119,2722
8119,6379
8119,2733
8119,7297
8119,7278
8119,3050
8119,5253
8119,8700
8119,2684
8119,2268
8119,2415
8119,5123
8119,3450
8119,6069
8119,4716
8119,5026
8119,3709
8119,8301
8119,5710
8119,4568
8119,8080
8119,6727
8119,3179
8119,7787
8119,5148
8119,5794
8119,5573
8119,9045
8119,6647
8119,5798
8119,4298
8119,2790
8119,3782
8119,8243
8119,7797
8119,6471
8119,4008
8119,8632
8119,3126
8119,7733
8119,8103
8119,6989
8119,5882
8119,4658
8119,7658
8119,7968
8119,3521
8119,9163
8119,8044
8119,983
8119,2121
8119,5897
8119,5707
8119,8924
8119,3455
8119,7596
8119,3922
8119,9219
8119,2980
8119,8556
8119,2459
8119,1585
8119,7900
1622,3609
1622,5543
1622,2914
1622,4804
1622,6759
1622,6019
1622,8470
1622,4227
1622,8353
1622,6919
1622,5612
1622,8971
1622,8941
1622,1094
1623,116
9031,7522
9031,6097
9031,8787
9031,5200
9031,5874
9031,8282
9031,2794
9031,2675
9031,8945
9031,9227
9031,8262
9031,9281
9031,5565
9031,2503
9031,7555
9031,3984
9031,3921
482,7720
482,2914
482,3816
482,8769
482,1638
482,4006
482,3088
482,8947
482,2980
482,7125
482,8803
482,5058
482,6509
482,5706
482,8782
482,4963
482,5141
482,2816
482,2548
482,7749
482,4927
482,7787
482,8262
482,5494
482,4139
482,8614
482,6198
482,6764
482,3115
1625,5381
1625,7516
1625,5543
1625,5693
1625,7278
1625,4414
1625,3601
1625,2929
1625,7191
1625,5058
1625,2560
1625,5717
1625,4927
1625,3777
1625,3481
1625,6213
1625,5897
1625,3163
1625,1997
1625,5881
1625,4614
1625,7619
1625,2813
1625,5846
1625,4788
1625,2209
1625,4909
1625,2145
1625,8092
1625,4139
1625,8803
1625,4430
1625,3292
1625,9014
1625,2371
1625,4220
1625,5874
1625,7028
1625,255
1625,9057
1625,847
1625,4150
1625,5083
1625,9227
1625,4811
1625,4381
1625,5667
1625,9312
1625,8213
1625,4348
1625,6174
1625,9147
1625,5522
1625,7800
1625,7499
1625,7581
1625,5893
1625,2319
1625,7398
1625,8832
1625,6759
1625,7795
1625,8924
1625,3047
1625,9188
1625,8197
1625,7334
1625,2025
1625,8650
1625,5483
1625,4032
1626,1901
1626,6989
1626,4547
1626,6697
1626,2580
1626,5189
1626,8803
1626,4298
1626,3234
1626,4957
1626,3745
1626,2666
1626,5447
1626,7496
1626,2177
1626,2816
1626,6564
1626,7765
1626,2145
1626,5474
1626,6652
1626,2108
1626,557
494,3101
494,8171
494,8491
494,3976
494,2980
494,4008
494,2048
494,8175
494,8301
494,5706
494,2778
494,7662
494,2705
494,2604
494,7952
494,3633
494,7127
494,5586
494,3317
494,3998
1628,8425
1628,6521
1628,8701
1628,877
1628,4686
1628,1728
1628,3634
1629,1901
1629,8935
1629,6535
1629,7913
1629,7278
1629,5117
1629,2416
1629,7685
1629,8449
1629,8614
1629,4554
1629,2839
1629,7011
1629,6935
1629,9354
1629,2636
1629,898
1629,1771
1629,2930
1629,8468
1629,2059
1629,7628
1629,7787
1629,5493
1629,2315
1629,7602
1629,5574
1629,7600
1629,1615
1629,3148
1629,2011
1629,7720
1629,2790
1629,3363
1629,5458
1629,8782
1629,8810
1629,2003
1629,3234
1629,1638
1629,6652
1629,3852
1629,2523
1629,2733
1629,8803
1629,5954
1629,6353
1629,4377
1629,3520
1629,4347
1629,2425
1629,7968
1629,7797
1629,2669
1629,3751
1629,5208
1629,9484
1629,5834
1629,8423
1629,5974
1629,4691
1629,5389
1629,7127
1629,3534
1629,6845
1629,4487
1629,2816
1629,4320
1629,9177
524,4033
524,4912
524,7913
524,4986
524,8769
524,1638
524,5189
524,2684
524,5667
524,2195
524,4348
524,4927
524,2634
524,2816
524,2636
524,7506
524,5342
524,8065
524,7787
524,2145
524,5762
524,3457
524,4297
524,5898
524,7822
4973,6647
4973,6027
4973,8803
1632,4698
1632,8484
1632,2371
1632,1691
1632,3321
1632,2684
1632,4550
1632,2692
1632,5666
1632,2063
1632,2976
1632,5926
1632,7797
1632,6981
1632,7496
1632,7840
1632,2919
1632,6642
1632,3271
1632,4139
1632,8235
1632,9334
1632,5893
1632,6480
1633,8557
1633,3234
1633,8392
1633,8803
1633,4042
1633,3088
1634,6197
1634,7913
1634,7424
1634,1900
1634,9423
1634,8468
1634,4347
933,7351
933,4036
933,7913
933,5119
933,4289
933,5189
933,2980
933,2851
933,7214
933,5846
933,4927
933,8162
933,1583
933,8630
933,3717
933,2917
933,2145
933,8262
933,4139
933,8803
933,4658
933,2151
933,2930
933,6337
933,4665
933,6678
933,1638
933,4518
933,1642
933,5966
933,5355
933,5208
933,5304
933,5893
933,4534
933,7787
933,7052
933,7127
933,2836
933,6982
933,5762
1637,6253
1637,3187
1637,5759
1638,6988
1638,4629
1638,485
1638,6993
1638,7806
1638,4635
1638,7004
1638,3206
1638,4645
1638,2358
1638,2360
1638,412
1638,4652
1638,2366
1638,2371
1638,6048
1638,7031
1638,4907
1638,4673
1638,5981
1638,4239
1638,808
1638,6599
1638,4701
1638,4703
1638,7071
1638,4533
1638,2413
1638,7077
1638,2929
1638,4714
1638,4716
1638,4719
1638,5835
1638,7085
1638,5017
1638,5191
1638,711
1638,7091
1638,6418
1638,3481
1638,7098
1638,6816
1638,4126
1638,802
1638,707
1638,2450
1638,4643
1638,5311
1638,7110
1638,1745
1638,4749
1638,2459
1638,4601
1638,5405
1638,2466
1638,4762
1638,7127
1638,5435
1638,7130
1638,2474
1638,4773
1638,2485
1638,4100
1638,7142
1638,4782
1638,7149
1638,4223
1638,7262
1638,2498
1638,8229
1638,4788
1638,7159
1638,7160
1638,4794
1638,2503
1638,2505
1638,5680
1638,2508
1638,2509
1638,7646
1638,8169
1638,7173
1638,7990
1638,7178
1638,7179
1638,7180
1638,5801
1638,4825
1638,7196
1638,4831
1638,7198
1638,4661
1638,4839
1638,5401
1638,2549
1638,7206
1638,7207
1638,4845
1638,7209
1638,7213
1638,7214
1638,2560
1638,7216
1638,4851
1638,4856
1638,4858
1638,7227
1638,7228
1638,6119
1638,2561
1638,4668
1638,7250
1638,2588
1638,3631
1638,5039
1638,4885
1638,2593
1638,3496
1638,6252
1638,2600
1638,2601
1638,1669
1638,4898
1638,4901
1638,4903
1638,4904
1638,1735
1638,7271
1638,4906
1638,2619
1638,4912
1638,7278
1638,7280
1638,7281
1638,2625
1638,4923
1638,3914
1638,7289
1638,4927
1638,2632
1638,8663
1638,7295
1638,9421
1638,7296
1638,4936
1638,6577
1638,7309
1638,7310
1638,7312
1638,2656
1638,4957
1638,2664
1638,5420
1638,8854
1638,2669
1638,2671
1638,4969
1638,4970
1638,2680
1638,3789
1638,5521
1638,7346
1638,5510
1638,7718
1638,9044
1638,4988
1638,4044
1638,7191
1638,6940
1638,4999
1638,2708
1638,2326
1638,6855
1638,2716
1638,2719
1638,2720
1638,7393
1638,7450
1638,7398
1638,7399
1638,5019
1638,2878
1638,7560
1638,7402
1638,3942
1638,2733
1638,7841
1638,7412
1638,2548
1638,7417
1638,7418
1638,2743
1638,2745
1638,2405
1638,2749
1638,2750
1638,2755
1638,7303
1638,2762
1638,2684
1638,2026
1638,7449
1638,5061
1638,7453
1638,7462
1638,5064
1638,2777
1638,7458
1638,6280
1638,2788
1638,7514
1638,2861
1638,7484
1638,2800
1638,2904
1638,7490
1638,2983
1638,7671
1638,5098
1638,8207
1638,2816
1638,7673
1638,3372
1638,5113
1638,2823
1638,2827
1638,7525
1638,7808
1638,7717
1638,264
1638,3138
1638,7859
1638,7871
1638,7542
1638,5141
1638,7475
1638,3208
1638,2850
1638,5148
1638,7956
1638,2854
1638,7982
1638,2859
1638,6687
1638,5460
1638,7571
1638,5161
1638,3918
1638,5852
1638,2871
1638,2874
1638,358
1638,7582
1638,5170
1638,2881
1638,5547
1638,2885
1638,1727
1638,5176
1638,9481
1638,7590
1638,3443
1638,2891
1638,2799
1638,3477
1638,7600
1638,3493
1638,3640
1638,2672
1638,7610
1638,7613
1638,7616
1638,7619
1638,7628
1638,7629
1638,5211
1638,7712
1638,5215
1638,8925
1638,7063
1638,7747
1638,8516
1638,2946
1638,2948
1638,3784
1638,7660
1638,5417
1638,5237
1638,9314
1638,7667
1638,2965
1638,5242
1638,2180
1638,3966
1638,3973
1638,7694
1638,2984
1638,7697
1638,4843
1638,7700
1638,4259
1638,2990
1638,2994
1638,2995
1638,2998
1638,7711
1638,7714
1638,4086
1638,4101
1638,5280
1638,7720
1638,7723
1638,7724
1638,6471
1638,2183
1638,3019
1638,3022
1638,5299
1638,7931
1638,4236
1638,3030
1638,5738
1638,7750
1638,4744
1638,4745
1638,3041
1638,7108
1638,3043
1638,5316
1638,8734
1638,7762
1638,5690
1638,7763
1638,5723
1638,746
1638,5329
1638,3052
1638,7936
1638,3055
1638,5335
1638,7775
1638,3061
1638,7779
1638,3066
1638,5883
1638,4494
1638,9357
1638,8471
1638,4511
1638,7789
1638,6652
1638,5355
1638,7942
1638,3080
1638,9426
1638,5358
1638,3731
1638,1676
1638,7799
1638,3085
1638,7802
1638,4607
1638,6766
1638,7807
1638,2831
1638,7809
1638,5200
1638,3376
1638,7816
1638,5388
1638,6574
1638,7258
1638,3115
1638,7829
1638,3118
1638,5506
1638,3991
1638,3124
1638,3125
1638,5398
1638,1684
1638,4828
1638,5403
1638,3132
1638,5407
1638,7293
1638,265
1638,3136
1638,7536
1638,8350
1638,2580
1638,5419
1638,7866
1638,4366
1638,7872
1638,3604
1638,5429
1638,8988
1638,3157
1638,2316
1638,5439
1638,3163
1638,7384
1638,8797
1638,5447
1638,4172
1638,5449
1638,7892
1638,2845
1638,870
1638,7894
1638,9308
1638,3179
1638,7900
1638,7901
1638,6089
1638,5589
1638,9162
1638,4487
1638,5169
1638,5177
1638,582
1638,3187
1638,3190
1638,3192
1638,3193
1638,5473
1638,3196
1638,5474
1638,468
1638,3200
1638,5246
1638,5478
1638,8754
1638,4539
1638,898
1638,5488
1638,734
1638,7551
1638,5495
1638,6091
1638,5386
1638,3241
1638,9488
1638,3226
1638,7950
1638,5426
1638,5511
1638,3620
1638,8803
1638,5482
1638,3244
1638,7968
1638,7972
1638,5526
1638,5528
1638,5529
1638,5531
1638,5567
1638,7980
1638,5539
1638,3256
1638,7987
1638,3262
1638,5670
1638,6759
1638,7846
1638,5749
1638,3279
1638,5533
1638,5925
1638,5569
1638,7148
1638,5572
1638,3289
1638,8016
1638,5823
1638,8021
1638,3298
1638,5579
1638,5580
1638,1253
1638,5895
1638,3175
1638,5483
1638,5592
1638,2815
1638,6347
1638,3044
1638,8046
1638,4177
1638,1443
1638,3321
1638,5613
1638,3325
1638,7904
1638,7306
1638,3332
1638,6128
1638,6607
1638,5633
1638,6166
1638,4677
1638,3342
1638,3343
1638,4343
1638,5642
1638,5165
1638,3995
1638,7397
1638,8090
1638,3358
1638,5659
1638,1710
1638,8098
1638,3368
1638,3369
1638,4796
1638,5668
1638,8106
1638,6405
1638,8108
1638,4747
1638,5943
1638,8121
1638,3382
1638,3770
1638,6005
1638,3395
1638,2034
1638,5691
1638,5692
1638,3595
1638,5694
1638,5696
1638,6578
1638,3404
1638,3406
1638,8139
1638,5554
1638,8141
1638,8143
1638,8146
1638,3416
1638,3423
1638,3425
1638,1755
1638,8158
1638,5719
1638,9178
1638,8167
1638,3433
1638,5724
1638,2698
1638,8172
1638,5726
1638,4918
1638,2375
1638,4807
1638,5730
1638,1589
1638,2191
1638,8634
1638,8940
1638,1746
1638,3451
1638,7034
1638,2276
1638,2289
1638,6171
1638,8197
1638,6963
1638,5759
1638,3460
1638,5761
1638,5762
1638,1199
1638,5767
1638,8208
1638,8209
1638,5958
1638,2143
1638,3475
1638,7088
1638,8218
1638,8850
1638,8222
1638,3487
1638,7183
1638,3494
1638,5800
1638,7211
1638,5805
1638,5806
1638,5807
1638,5573
1638,7266
1638,3514
1638,8700
1638,7290
1638,4235
1638,3526
1638,5822
1638,3529
1638,5826
1638,5828
1638,5831
1638,2736
1638,8272
1638,8278
1638,8281
1638,8282
1638,8283
1638,5974
1638,8883
1638,6392
1638,8301
1638,3563
1638,3567
1638,7642
1638,8319
1638,5872
1638,2913
1638,5882
1638,9483
1638,8335
1638,5889
1638,5891
1638,5893
1638,3137
1638,3152
1638,1771
1638,5772
1638,8363
1638,7930
1638,8365
1638,4061
1638,5923
1638,8374
1638,3281
1638,5929
1638,6406
1638,5993
1638,3639
1638,3644
1638,5213
1638,5956
1638,8445
1638,8211
1638,3480
1638,6230
1638,8414
1638,3672
1638,8418
1638,3698
1638,8423
1638,8285
1638,1385
1638,8431
1638,8432
1638,3689
1638,3692
1638,3694
1638,4694
1638,4295
1638,7603
1638,8452
1638,8453
1638,7538
1638,8460
1638,3760
1638,3717
1638,8470
1638,5607
1638,3721
1638,3722
1638,8480
1638,8492
1638,3738
1638,7220
1638,3741
1638,8702
1638,7002
1638,8506
1638,2942
1638,2187
1638,8760
1638,8513
1638,3985
1638,4728
1638,8518
1638,3025
1638,8522
1638,5615
1638,1038
1638,4030
1638,8531
1638,6351
1638,6075
1638,6076
1638,7489
1638,8545
1638,3780
1638,4156
1638,8994
1638,7655
1638,2310
1638,8557
1638,9057
1638,9096
1638,8566
1638,6103
1638,3803
1638,6106
1638,9155
1638,3806
1638,8266
1638,8588
1638,3822
1638,8597
1638,8599
1638,7239
1638,4460
1638,3836
1638,3842
1638,6145
1638,6147
1638,4523
1638,8614
1638,8920
1638,6155
1638,5631
1638,8621
1638,3854
1638,3339
1638,6168
1638,3863
1638,8326
1638,8638
1638,4699
1638,4663
1638,8650
1638,114
1638,6189
1638,6190
1638,6033
1638,6849
1638,8664
1638,8665
1638,537
1638,188
1638,4107
1638,8078
1638,8837
1638,6210
1638,3893
1638,3895
1638,6218
1638,2504
1638,6224
1638,835
1638,9126
1638,5002
1638,6237
1638,8708
1638,3076
1638,8716
1638,6700
1638,8720
1638,8723
1638,1021
1638,5129
1638,528
1638,1642
1638,8742
1638,6267
1638,3949
1638,9038
1638,8749
1638,6275
1638,3954
1638,1654
1638,1656
1638,1663
1638,3957
1638,6288
1638,6291
1638,2920
1638,8764
1638,6875
1638,6301
1638,1679
1638,3974
1638,9440
1638,8775
1638,1682
1638,1683
1638,6309
1638,4315
1638,8782
1638,5448
1638,1696
1638,3987
1638,6325
1638,3990
1638,8801
1638,3994
1638,1703
1638,1705
1638,855
1638,4001
1638,8810
1638,5596
1638,4009
1638,1026
1638,4010
1638,858
1638,4014
1638,4017
1638,1801
1638,6362
1638,1091
1638,2431
1638,6366
1638,4025
1638,5663
1638,5720
1638,8842
1638,4032
1638,4033
1638,1752
1638,4038
1638,5781
1638,4042
1638,5666
1638,8856
1638,1758
1638,8861
1638,5841
1638,3178
1638,4741
1638,6402
1638,8532
1638,4059
1638,1325
1638,4986
1638,1779
1638,5938
1638,8880
1638,1784
1638,1785
1638,5955
1638,6414
1638,5992
1638,1691
1638,8893
1638,6421
1638,4076
1638,1416
1638,5004
1638,6427
1638,4084
1638,8175
1638,8909
1638,8911
1638,8915
1638,1814
1638,6154
1638,6448
1638,1821
1638,1817
1638,6453
1638,8934
1638,6455
1638,1596
1638,6107
1638,6263
1638,6463
1638,4115
1638,6466
1638,8949
1638,1838
1638,4121
1638,6319
1638,6476
1638,4537
1638,6478
1638,6480
1638,1849
1638,1851
1638,3616
1638,2595
1638,6487
1638,1820
1638,1862
1638,2634
1638,8980
1638,4148
1638,8448
1638,1872
1638,1873
1638,6506
1638,1921
1638,1875
1638,4159
1638,4390
1638,1223
1638,4165
1638,4543
1638,1886
1638,145
1638,1892
1638,4173
1638,9013
1638,1898
1638,9016
1638,2173
1638,9093
1638,7638
1638,9021
1638,2087
1638,7272
1638,6543
1638,1916
1638,4192
1638,6554
1638,4194
1638,1919
1638,8992
1638,1928
1638,1930
1638,2673
1638,7576
1638,6886
1638,5804
1638,6911
1638,9050
1638,4220
1638,6582
1638,3794
1638,9058
1638,9060
1638,4202
1638,704
1638,1950
1638,1807
1638,9070
1638,2452
1638,2937
1638,7054
1638,1964
1638,1976
1638,4527
1638,2496
1638,7749
1638,1987
1638,9100
1638,1989
1638,6629
1638,2298
1638,2604
1638,2001
1638,6933
1638,9120
1638,9489
1638,2630
1638,4281
1638,2637
1638,8262
1638,9125
1638,6644
1638,6646
1638,9443
1638,4289
1638,3093
1638,6839
1638,4297
1638,4298
1638,9152
1638,7755
1638,9154
1638,6667
1638,6674
1638,7499
1638,2812
1638,4310
1638,6108
1638,2036
1638,4313
1638,6683
1638,6684
1638,6686
1638,7566
1638,7593
1638,2044
1638,1901
1638,9179
1638,2914
1638,2050
1638,4270
1638,7327
1638,7648
1638,7654
1638,4330
1638,7679
1638,2058
1638,6709
1638,7710
1638,2064
1638,4344
1638,7744
1638,8155
1638,2067
1638,7119
1638,2155
1638,6726
1638,6729
1638,8455
1638,2082
1638,6736
1638,6737
1638,4363
1638,6489
1638,2091
1638,4369
1638,9231
1638,6749
1638,6751
1638,4578
1638,4382
1638,6756
1638,2105
1638,6941
1638,9247
1638,2109
1638,2110
1638,9254
1638,4400
1638,726
1638,747
1638,2120
1638,847
1638,2121
1638,9263
1638,9264
1638,2125
1638,9268
1638,4571
1638,2352
1638,7609
1638,2135
1638,6416
1638,2138
1638,9281
1638,5485
1638,9283
1638,2145
1638,2147
1638,2152
1638,8791
1638,6801
1638,4436
1638,2159
1638,6576
1638,4591
1638,6953
1638,4449
1638,4450
1638,2168
1638,3833
1638,7496
1638,2177
1638,8257
1638,6825
1638,5867
1638,8181
1638,9329
1638,9331
1638,4469
1638,9334
1638,6837
1638,3936
1638,4473
1638,2189
1638,6842
1638,6522
1638,9349
1638,6854
1638,4985
1638,9354
1638,9355
1638,7787
1638,4499
1638,2207
1638,2209
1638,8328
1638,2213
1638,3277
1638,3935
1638,4508
1638,6874
1638,3967
1638,4792
1638,2224
1638,3999
1638,9384
1638,2231
1638,2959
1638,9391
1638,2237
1638,9395
1638,4528
1638,2240
1638,9398
1638,4531
1638,9401
1638,7299
1638,2243
1638,9408
1638,6920
1638,2247
1638,9412
1638,4538
1638,2253
1638,6905
1638,4803
1638,2255
1638,9090
1638,2257
1638,2258
1638,6741
1638,2319
1638,2266
1638,6915
1638,4553
1638,4555
1638,9439
1638,2270
1638,4560
1638,8239
1638,2275
1638,9446
1638,1941
1638,9165
1638,1024
1638,9454
1638,4616
1638,4354
1638,9459
1638,5755
1638,2293
1638,4579
1638,9253
1638,4012
1638,2292
1638,9471
1638,8389
1638,2003
1638,6277
1638,6548
1638,9473
1638,6954
1638,9322
1638,4599
1638,6961
1638,5758
1638,6964
1638,2313
1638,2092
1638,4530
1638,9410
1638,4611
1638,6975
1638,4617
1638,6982
1638,7477
1639,2789
1639,5282
1639,9377
1639,2791
1639,8241
1639,4009
1639,3336
1639,7779
1639,6538
1639,8314
1639,8012
1639,8236
1639,5573
1639,3995
1639,3115
1639,6982
1639,2892
1639,7142
1640,3801
580,1862
580,7724
580,4839
580,3127
580,4708
580,9154
580,3203
580,4375
580,4338
580,8335
580,3496
580,7968
580,8545
580,2952
580,8842
580,7891
580,5141
580,5826
580,7787
580,7119
580,2108
580,7902
580,4139
580,3722
580,6798
580,5491
580,3115
1642,1901
1642,8203
1642,4038
1642,7913
1642,5768
1642,2370
1642,3470
1642,1805
1642,7286
1642,5774
1642,7275
1642,4927
1642,4912
1642,2912
1642,3781
1642,4751
1642,4057
1642,7619
1642,4059
1642,9024
1642,7011
1642,9206
1642,1337
1642,9241
1642,5684
1642,7310
1642,8222
1642,5798
1642,2366
1642,6414
1642,9096
1642,1691
1642,4949
1642,8153
1642,1416
1642,2377
1642,4669
1642,6042
1642,4139
1642,3234
1642,8700
1642,5518
1642,4375
1642,3780
1642,3519
1642,8686
1642,5051
1642,2669
1642,8614
1642,3617
1642,6332
1642,5981
1642,6444
1642,4413
1642,9272
1642,6941
1642,3828
1642,4101
1642,1566
1642,3534
1642,2684
1642,5867
1642,5903
1642,1030
1642,847
1642,4969
1642,6338
1642,2980
1642,8290
1642,8949
1642,2262
1642,9392
1642,6350
1642,2381
1642,7697
1642,8301
1642,5853
1642,5854
1642,2708
1642,7998
1642,4423
1642,7382
1642,2274
1642,382
1642,5007
1642,8378
1642,6394
1642,6107
1642,6181
1642,5482
1642,6471
1642,6277
1642,8597
1642,4150
1642,8013
1642,7404
1642,7132
1642,6815
1642,1912
1642,5881
1642,6537
1642,2515
1642,898
1642,2816
1642,5893
1642,7749
1642,7213
1642,3317
1642,2466
1642,2982
1642,2746
1642,1892
1642,6222
1642,1896
1642,9334
1642,7428
1642,2867
1642,8360
1642,6217
1642,3032
1642,2762
1642,4775
1642,6542
1642,5624
1642,4967
1642,9343
1642,5628
1642,4782
1642,4985
1642,6860
1642,5679
1642,4501
1642,2498
1642,4788
1642,5165
1642,2773
1642,2212
1642,3352
1642,2786
1642,2787
1642,8723
1642,4512
1642,2793
1642,7159
1642,7988
1642,2901
1642,3368
1642,3126
1642,4043
1642,1644
1642,1645
1642,2126
1642,608
1642,1954
1642,9070
1642,8110
1642,627
1642,4530
1642,7787
1642,7054
1642,8249
1642,7500
1642,1660
1642,8580
1642,1663
1642,6904
1642,5388
1642,3094
1642,3148
1642,5892
1642,8170
1642,3689
1642,3119
1642,8770
1642,3663
1642,7603
1642,8450
1642,1684
1642,1696
1642,4272
1642,6925
1642,265
1642,8460
1642,8554
1642,6045
1642,9165
1642,6635
1642,528
1642,5145
1642,3208
1642,8262
1642,8862
1642,6738
1642,8803
1642,1703
1642,9466
1642,3248
1642,9178
1642,6931
1642,3702
1642,8487
1642,9472
1642,6059
1642,8934
1642,7879
1642,9148
1642,5709
1642,4448
1642,4298
1642,8175
1642,2186
1642,9071
1642,8927
1642,8251
1642,7258
1642,6878
1642,3748
1642,3953
1642,3751
1642,2601
1642,7892
1642,7801
1642,9248
1642,1100
1642,6054
1642,4614
1642,6478
1642,7039
1642,2977
1642,7993
1642,5691
1642,5178
1642,3025
1642,8521
1642,8181
1642,8523
1642,4031
1642,3185
8088,6379
8088,5778
8088,6285
8088,2143
8088,3718
8088,8753
8088,1845
8088,5401
8088,4957
8088,5794
8088,4994
8088,2967
1644,5156
1644,3233
1644,3663
1644,8209
1644,4410
1644,1645
1644,7655
1644,3804
1644,4751
1644,8590
1644,4277
1644,4559
1644,3034
1644,7787
1644,8716
1644,3352
1644,2813
1644,8430
1645,6616
1645,7973
1645,4483
1645,1691
1645,3617
1645,2212
1645,7212
1645,9233
1645,4277
1645,5156
1646,1880
1646,4912
1646,2601
1646,1281
1646,8554
1646,5362
1646,1910
1646,7802
1646,7787
1646,3828
1646,2684
1646,5100
1646,3032
1646,3352
1646,7286
608,5542
608,7275
608,6494
608,6023
608,7763
608,114
608,6387
608,6349
608,8277
608,8306
608,7844
608,7715
608,6365
608,7787
608,2145
608,6642
608,6904
608,2684
608,7235
608,4051
1648,4971
1648,7787
1648,8299
1648,6926
1648,3234
1648,6003
1648,8121
1648,2684
1648,8656
4893,3359
4893,2914
4893,6539
4893,7247
4893,5798
4893,6071
4893,7802
4893,5901
4893,2684
4893,4882
4893,7844
4893,4300
4893,5893
4893,8693
4893,9273
4893,4927
4893,4038
4893,6160
4893,6515
4893,4164
4893,7852
4893,8589
4893,5713
4893,6989
4893,7749
4893,8753
4893,7787
4893,8700
4893,6522
4893,6342
4893,8683
4893,8716
4893,1945
4893,1273
4893,4394
6464,8865
1651,3457
1651,2564
1651,4542
1651,3844
1651,2966
1652,1901
1652,3080
1652,2791
1652,7275
1652,6297
1652,2914
1652,9057
1652,2284
1652,7685
1652,789
1652,5460
1652,8449
1652,2684
1652,4555
1652,5882
1652,8106
1652,1804
1652,6175
1652,802
1652,2425
1652,1771
1652,5893
1652,7787
1652,6484
1652,5148
1652,7486
1652,2813
1652,2980
1652,7900
1652,1094
1653,8528
1653,7521
1653,7897
1653,8254
1653,9206
1653,3534
1653,4369
1653,2344
1653,2452
1653,3234
1653,8803
1653,8665
1653,6935
1653,7596
1653,7980
9052,9206
9052,4965
9052,8700
9052,1771
9052,4191
9052,5422
9052,6312
9052,6303
9400,7787
9400,3198
9400,2684
9400,6989
9400,8700
9400,7275
9400,5798
9400,3032
1654,4038
1654,7585
1654,4042
1654,2980
1654,6077
1654,7216
1654,4348
1654,4912
1654,6273
1654,5854
1654,2498
1654,2145
1654,7787
1654,9241
1654,8012
1654,2684
1654,5798
1654,7900
1655,4139
1655,9206
1655,5358
1655,9401
1656,1901
1656,8935
1656,4038
1656,2914
1656,7399
1656,8810
1656,6991
1656,5734
1656,9058
1656,8700
1656,5054
1656,2452
1656,4555
1656,8803
1656,7191
1656,6667
1656,5706
1656,8782
1656,2989
1656,9354
1656,2816
1656,8301
1656,5710
1656,7047
1656,5961
1656,8630
1656,2145
1656,9206
1656,7787
1656,8614
1656,8262
1656,6728
1656,9057
1656,2813
1656,2980
1656,2736
1656,7449
1656,8769
1656,6874
1657,1832
1657,2145
1657,5421
1657,7715
1657,3101
8090,1901
8090,5909
8090,4038
8090,4056
8090,7278
8090,5117
8090,8769
8090,4630
8090,9432
8090,3264
8090,6915
8090,8699
8090,8614
8090,4555
8090,2929
8090,2560
8090,8782
8090,2998
8090,8162
8090,4348
8090,5724
8090,3047
8090,7296
8090,2498
8090,3633
8090,7011
8090,7787
8090,2145
8090,8262
8090,8810
8090,4139
8090,8803
8090,5573
8090,668
8090,6522
8090,4220
8090,4001
8090,5950
8090,3363
8090,4008
