from,to
646,1995
646,920
646,3068
646,3361
646,924
646,2512
646,1249
646,928
646,931
646,1275
646,3146
646,934
646,2015
646,2871
646,940
646,4233
646,1441
646,945
646,3092
646,4241
646,3586
646,4249
646,3103
646,4250
646,2041
646,2042
646,2044
646,3105
646,4093
646,1448
646,2048
646,4285
646,2052
646,2054
646,2058
646,304
646,4272
646,4277
646,3743
646,981
646,1830
646,1596
646,2072
646,4288
646,3794
646,2030
646,4291
646,3810
646,4293
646,1644
646,3411
646,995
646,3148
646,2645
646,4167
646,3888
646,2092
646,3918
646,2097
646,2099
646,1972
646,2374
646,3163
646,3976
646,2107
646,1529
646,2111
646,1020
646,1021
646,3991
646,2114
646,2115
646,634
646,747
646,3183
646,1804
646,3187
646,2124
646,4337
646,4283
646,3190
646,3088
646,4338
646,2132
646,4120
646,1043
646,1253
646,2138
646,2863
646,1050
646,3151
646,1052
646,3209
646,3211
646,3212
646,2281
646,1060
646,2167
646,2160
646,3225
646,1199
646,4332
646,1073
646,4360
646,2168
646,2690
646,4379
646,405
647,1581
647,2020
647,1029
647,3241
647,2261
647,2526
3694,2093
3694,3103
3694,2264
648,907
648,2425
648,3184
648,1217
648,1489
648,3515
648,3913
648,1684
648,1477
648,3575
648,3114
648,3910
648,2806
648,3710
648,1623
648,662
648,3532
648,2614
648,1554
648,4307
648,1669
648,2489
648,1916
648,3087
648,1551
648,54
649,1430
651,2859
651,1800
651,1916
651,3892
651,3902
651,4058
652,2235
652,1382
652,2768
652,1034
652,190
652,2356
652,2247
652,2063
652,676
652,1450
652,1550
652,1916
652,1914
652,2578
653,1456
653,208
653,912
653,3184
653,3945
653,2794
653,4320
653,3102
653,3104
653,2004
653,3305
653,1725
653,2086
653,1544
653,2464
653,3494
653,1550
653,1214
653,1383
653,2988
2582,2615
2582,1276
2582,2516
2582,1691
655,2465
655,729
655,2425
655,2798
655,208
655,2824
655,2512
655,1307
655,1800
655,3205
655,2464
655,2010
655,907
656,1725
656,3603
2275,1916
2275,4198
2275,3369
1170,2373
1170,2626
837,890
661,1179
661,1909
661,3152
661,3305
661,4320
661,834
661,4042
662,3
662,912
662,1039
662,1463
662,1309
662,1196
662,1276
662,3692
662,1709
662,2425
662,2905
662,1335
662,1482
662,3412
662,2614
662,1300
662,1172
662,3859
662,3948
662,2445
662,4308
662,3899
662,1800
662,1916
662,3348
662,3089
662,907
662,2647
663,1495
663,2276
663,778
664,3279
665,789
665,912
665,2425
665,1276
665,3633
665,1800
665,2407
665,2535
665,1857
665,1532
665,991
665,2698
665,2287
665,3183
665,2122
665,1137
665,1725
665,1798
665,4082
665,2371
665,1803
665,1180
665,2520
665,3347
665,3119
665,2777
665,907
666,1581
666,2510
666,4169
666,4339
666,3166
666,3951
666,1388
666,1981
666,3104
666,2063
667,2235
667,3734
667,3743
667,2144
667,1015
667,3620
667,687
667,1276
667,2535
667,3989
667,1953
667,1683
667,1725
667,1798
667,886
667,508
667,3289
667,2587
667,3238
667,942
667,1383
667,3972
667,944
668,3316
839,1232
839,3910
839,2940
839,1155
839,2322
839,1157
839,2411
839,273
839,1086
839,3227
839,3766
839,1492
839,3063
839,2285
839,3305
839,101
670,1456
670,2191
670,912
670,1179
670,2418
670,2790
670,2979
670,1800
670,2315
670,1779
670,1749
670,208
671,1800
671,2425
671,3000
671,208
672,1456
672,912
672,1492
672,2309
672,1585
672,2634
672,1562
672,1798
672,2698
672,1471
672,1276
672,1577
672,3331
672,1495
672,1749
672,1672
672,3595
672,1571
672,2614
672,1300
672,1800
672,4239
672,2912
672,3781
672,4151
672,2371
672,3347
672,3763
672,4128
672,907
672,973
3614,693
674,976
674,778
675,1800
675,1882
675,1276
675,2824
676,715
676,3027
676,2000
676,1326
676,2243
676,4171
676,1800
676,3104
676,3410
676,731
676,2614
676,1725
676,208
676,1302
676,3046
676,1799
676,1309
676,1916
676,2755
676,907
676,686
676,740
677,2725
677,3577
677,2095
677,912
677,1424
677,2243
677,889
677,1124
677,1578
677,1492
677,2867
677,1495
677,1749
677,1326
677,3305
677,2254
677,2347
677,770
677,2614
677,1725
677,933
677,4235
677,961
677,3535
677,2017
677,2396
677,2631
677,1483
677,273
677,870
677,909
677,2789
678,1964
678,3444
678,1796
678,3855
678,691
678,2418
678,3369
678,1481
680,3289
680,1798
681,3205
681,3237
682,1682
682,1330
684,2425
684,3184
684,973
684,823
684,2273
684,2276
684,1648
684,1198
684,1495
684,2902
684,2978
684,1214
684,2154
684,2644
684,3855
684,2322
684,1829
684,2580
684,208
684,3534
684,3603
684,1800
684,2112
684,251
684,3119
684,1585
685,1048
685,1800
685,1508
841,1040
687,1456
687,912
687,2207
687,3184
687,2396
687,2768
687,2794
687,2243
687,3102
687,3584
687,3174
687,2903
687,3410
687,2777
687,1725
687,3282
687,2425
687,3347
687,813
687,2429
687,2580
687,3538
687,323
687,3422
689,2969
689,1276
689,3033
690,1800
690,4144
690,1749
691,1802
691,3153
691,1973
691,499
691,1243
691,2542
692,2312
692,1456
692,2542
692,1518
692,3184
692,1042
692,3910
692,3897
692,755
693,1485
693,2001
693,1884
693,3658
693,1391
693,49
693,2655
693,4240
693,2832
693,2321
693,934
693,1786
693,3181
693,54
693,752
693,1212
693,3134
693,3260
693,1385
693,1520
693,1638
693,1121
693,715
693,1602
693,3686
693,1603
693,4293
693,3406
693,2288
693,4301
693,2699
693,1890
693,2750
693,2092
693,1546
693,4202
693,3152
693,1240
693,538
693,3033
693,1419
693,886
693,3158
693,1559
693,1160
693,2107
693,468
693,2812
693,2462
693,4313
693,1166
693,1831
693,713
693,1978
693,4033
693,2510
693,4224
693,2679
693,499
693,2464
693,3607
693,2658
693,2919
693,1874
693,1990
693,1144
693,2792
693,1481
693,1987
693,2297
693,3766
693,1999
693,2838
693,4131
693,4241
693,2566
693,2153
693,3294
693,2940
693,3891
693,3484
693,4221
693,933
693,3186
693,1474
693,1199
693,1034
693,2135
693,2428
693,3349
693,1530
694,2510
694,2464
695,1870
695,2312
695,1276
695,3033
695,4313
695,3948
695,3123
696,2371
696,1779
696,3369
696,2877
395,2692
395,3752
395,660
395,3855
395,715
395,1562
395,3861
395,3012
395,2658
395,2373
3965,2942
699,1800
700,2905
700,528
700,3976
700,208
700,1300
700,3043
700,3342
700,2634
700,2243
700,1326
700,3316
700,4171
700,3458
700,1749
700,1451
700,1916
701,2510
701,1359
701,3369
701,2418
701,2273
701,686
701,2188
701,1895
701,1999
701,2371
701,2297
701,251
701,3104
701,1749
701,3426
701,54
701,4089
702,2725
702,1202
702,4198
702,912
702,1302
702,3948
702,1276
702,2933
702,1916
702,323
3397,2771
3397,3621
3397,3995
3397,3221
3397,4313
4303,1870
4303,1725
4303,1092
704,770
704,2510
705,2899
705,1367
705,3094
705,2458
705,3294
705,1285
705,3912
705,961
705,4171
705,1999
705,1276
705,3104
705,1592
705,2282
705,4255
705,3519
705,3369
705,3440
705,2492
705,3353
705,3372
705,2457
705,2864
705,3484
705,3237
705,2970
705,775
705,2054
705,2736
705,4001
705,1870
705,3819
705,203
705,3205
705,1795
705,1530
705,3575
705,3679
706,468
706,2178
706,428
2879,1797
2879,2367
2879,4169
2879,1680
2879,2565
2879,2111
2879,1492
2879,3305
2879,1697
2879,747
2879,3484
2879,1829
2879,4151
2879,3537
2879,3538
2879,3973
2879,1456
2879,912
2879,1638
2879,3184
2879,715
2879,1276
2879,2000
2879,2535
2879,4191
2879,1130
2879,1749
2879,3410
2879,726
2879,2698
2879,933
2879,3109
2879,4306
2879,1408
2879,3782
2879,1800
2879,813
2879,2026
710,1800
710,2273
710,2425
710,1829
710,3913
710,3316
710,907
711,4313
711,2510
711,3369
713,1800
713,3897
713,2778
713,4313
714,1860
714,3183
714,3205
714,981
714,3534
714,1916
714,1180
714,2567
714,3440
714,3119
715,1880
715,2692
715,3526
715,1165
715,2458
715,3045
715,1884
715,1611
715,1086
715,2699
715,277
715,1800
715,3249
715,2035
715,4103
715,1098
715,3924
715,4285
715,3815
715,2713
715,2057
715,1630
715,4091
715,1520
715,3981
715,1080
715,1261
715,1130
715,2344
715,3410
715,2480
715,1136
715,1189
715,2136
715,3855
715,4301
715,2963
715,1315
715,1660
715,2184
715,4308
715,2092
715,2755
715,4310
715,1550
715,1818
715,2625
715,3294
715,1560
715,4169
715,2243
715,2748
715,3030
715,4171
715,2899
715,2373
715,1977
715,3039
715,3558
715,3473
715,1443
715,2516
715,3569
715,3900
715,1385
715,2658
715,1451
715,1455
715,3323
715,4364
715,2425
715,2750
715,3913
715,3209
715,1326
715,3916
715,2510
715,4241
715,2801
715,2414
715,3483
715,3636
715,2418
715,3644
715,2135
715,813
715,942
715,3790
4336,1918
716,3577
716,3080
716,3353
716,2777
716,2273
716,1326
716,1800
716,1592
716,1829
716,3440
716,2217
716,2319
716,2614
716,1725
716,3
716,3534
716,2425
716,1916
716,1335
716,3653
718,1233
718,1048
718,768
718,1513
718,3948
718,3369
718,1450
718,1916
718,2812
718,3316
718,2418
718,2343
718,1749
718,1921
718,858
718,3781
718,2345
718,1469
719,3633
719,1276
719,4082
3155,1322
3155,2968
3155,660
3155,2056
4073,3579
4073,1829
4073,1800
4073,1463
4073,796
4073,2276
4073,2489
4073,3348
4073,1495
4073,3972
721,217
721,2425
721,2710
721,3193
721,1922
721,813
4360,2425
4360,2824
4360,1276
4360,3800
4360,2457
4360,1800
4360,2478
4360,3368
3342,2731
3342,2348
3342,1337
3342,2992
3342,556
3342,3045
3342,3941
3342,3595
3342,1761
3342,990
3342,2362
3342,4126
3342,1550
3342,3786
3342,1183
3342,1960
3342,4383
722,974
722,3449
4264,1725
4264,1214
4264,3237
723,1455
723,2465
723,912
723,3980
723,889
723,1326
723,2276
723,1800
723,4026
723,1214
723,2972
723,870
723,190
723,3140
723,2839
723,3679
723,3706
723,1991
723,1276
723,4337
849,1455
849,1772
849,3577
849,1424
849,1326
849,3731
849,1492
849,3972
849,1592
849,4026
849,762
849,3850
849,2155
849,1991
849,4285
849,1237
849,1177
849,3344
849,813
849,1725
849,1717
849,1006
849,3653
849,2755
725,2692
725,912
725,3205
725,1128
725,2243
725,190
725,468
725,3033
725,3402
725,929
725,762
725,1977
725,2347
725,3483
725,1683
725,3485
725,208
725,2824
725,3226
725,2457
725,3676
725,2851
725,1547
725,2510
725,1214
725,3801
725,2330
726,1456
726,1709
726,1638
726,3184
726,487
726,1779
726,2770
726,2535
726,1492
726,1616
726,1261
726,4012
726,4328
726,3305
726,2207
726,4224
726,3134
726,208
726,3782
726,1475
726,602
726,171
726,912
726,3607
726,2327
726,1213
726,3715
726,3653
726,1483
726,1179
36,1880
36,1558
36,2562
36,1797
36,2243
36,2896
36,2963
36,4249
36,2371
36,2315
36,3368
36,2903
36,1295
36,4224
36,4285
36,2514
36,2396
36,1309
36,1120
36,3055
36,2797
36,813
36,3124
36,1190
36,3549
36,3849
36,3983
36,1197
36,2512
36,3410
36,323
36,1137
36,732
36,4001
36,2535
36,4202
36,1478
36,1550
36,1958
36,2010
41,1344
41,2425
41,1829
41,1725
41,3343
41,1800
41,3348
41,203
41,1495
41,3294
41,3369
729,2798
730,3916
730,3112
730,912
730,4257
730,4232
730,2757
730,3099
730,2455
730,1363
730,2928
731,2530
731,3483
731,3184
731,3755
731,499
731,3913
731,778
731,1799
731,1492
731,1177
731,4269
731,2526
731,3526
732,2725
732,2396
732,166
732,1965
732,1193
732,4294
732,3698
732,4235
732,3374
732,3855
732,2223
732,3080
732,2433
732,1862
732,3053
732,2478
732,1214
732,3697
732,1919
733,1456
733,912
733,3545
733,3184
733,768
733,3205
733,1562
733,3102
733,3981
733,2371
733,1528
733,3401
733,895
733,2970
733,2425
733,3444
733,3524
733,3221
733,2614
733,3377
733,1800
733,3398
733,3195
733,2008
733,2786
733,907
733,3033
734,2921
734,1800
734,912
734,2335
734,2411
734,1749
734,3859
734,3646
734,3781
734,4281
734,883
735,2058
735,3125
735,912
735,2425
735,3184
735,1456
735,1193
735,3102
735,1800
735,3475
735,1749
735,3305
735,2614
735,1300
735,1725
735,3743
735,1798
735,3282
735,3289
735,2520
735,3316
735,1465
735,2026
736,450
737,1901
737,1667
737,4257
737,3497
737,1383
737,3284
737,918
738,1800
738,3843
738,3855
738,1300
738,1725
738,1214
738,2243
3422,3598
3422,3636
3422,3616
3422,3857
3422,2160
3422,3743
3422,4020
3422,1348
3422,3362
3422,2535
3422,1710
3422,796
3422,2826
739,3444
739,1456
739,1803
739,963
739,3344
739,2091
739,2585
739,2327
739,528
739,1492
739,961
739,1953
739,3972
852,1725
852,208
852,2047
741,2614
741,2123
741,2299
741,3806
741,4249
741,2880
742,2183
742,3995
742,2889
742,918
743,3579
743,2425
743,3743
743,2273
743,1779
743,1463
743,796
743,1800
743,830
743,1261
743,2777
743,2614
743,2489
743,2756
743,1829
743,3948
743,2964
743,2535
743,3822
743,1798
743,907
744,789
744,2614
744,1725
744,1800
744,208
744,1541
744,4082
744,3633
744,1276
744,2407
744,3175
745,1249
745,3940
745,3347
745,1319
745,1886
746,3948
746,3243
746,912
746,2470
746,3
746,2824
746,3534
746,1326
746,2457
746,4191
746,172
746,3348
746,3104
746,3440
746,323
746,2909
746,3972
746,2425
145,2123
145,912
4037,2519
4037,246
4037,2824
749,2646
749,1726
749,2770
751,1943
751,4361
751,2358
751,2343
751,1214
751,3612
752,1359
752,4243
752,1884
752,1999
752,1800
752,895
752,1870
752,2160
752,3948
752,2750
752,2964
752,4270
752,3294
752,2580
755,2058
755,1456
755,4111
755,1638
755,2426
755,3134
755,4069
755,1895
755,3176
755,1499
755,3004
755,3483
755,556
755,1725
755,208
755,3226
755,1977
755,1174
755,35
755,1213
755,3265
755,1418
756,2312
756,768
756,1456
756,3316
756,2831
756,3620
756,3897
757,3945
757,3205
757,3840
757,1326
757,3766
757,4298
757,1749
757,2456
757,1936
757,1026
757,3888
757,2510
757,3183
757,3080
757,1739
757,3286
757,1508
757,3227
757,3348
757,1214
757,323
3678,3347
3678,2614
3678,1300
3678,1916
3678,1725
3678,3369
3678,3534
759,2636
759,3125
759,1916
759,1725
759,3458
759,3808
759,3934
760,1998
760,2928
760,3616
761,1870
761,4286
761,1599
761,1916
761,2918
761,895
761,3080
761,203
761,4226
762,912
762,2425
762,3184
762,2632
762,2403
762,1326
762,3726
762,1800
762,3402
762,2347
762,2192
762,2614
762,3485
762,4166
762,1916
762,3073
762,2388
762,2297
762,1702
762,323
762,1416
224,499
224,944
224,1550
766,4128
766,3885
767,2457
767,2919
767,2154
768,4190
768,3526
768,3561
769,1048
769,2237
769,2710
769,3928
769,3449
769,3202
769,2156
769,4236
769,3542
769,2294
769,4233
769,3161
770,3577
770,3
770,2243
770,889
770,2605
770,2699
770,3012
770,1495
770,4026
770,4103
770,1026
770,1098
770,3308
770,4285
770,273
770,4235
770,2265
770,903
770,1518
770,1701
770,1630
770,1556
770,1168
770,2994
770,2725
770,2396
770,1281
770,1189
770,2286
770,3911
770,3837
770,1326
770,2151
770,3015
770,3410
770,870
770,2864
770,4171
770,2513
770,4002
770,2147
770,817
771,3911
773,838
773,1800
773,2657
773,3184
273,1248
273,2396
273,1189
273,3062
273,1965
273,3098
273,2243
273,2512
273,2151
273,4171
273,3485
273,1800
273,2867
273,2566
273,3368
273,1326
273,3394
273,870
273,2074
273,3592
273,4235
273,2127
273,4002
273,528
273,2391
273,1630
273,2147
273,2801
273,907
273,2988
273,909
273,879
775,4150
775,1778
775,823
775,4169
775,1562
775,1412
775,203
775,2670
775,1916
775,2154
775,3038
775,4223
775,3656
775,3287
775,2092
775,2201
775,537
775,1699
775,2525
776,2425
776,2307
776,3100
776,2634
776,2273
776,2979
776,190
776,1599
776,3710
776,972
776,3040
776,1829
776,2756
776,686
776,3964
776,4258
776,171
776,1800
776,304
776,1769
776,1353
281,2425
281,1829
281,2273
281,1800
281,2535
281,4313
281,907
778,4315
778,790
778,1560
778,859
778,826
778,217
778,1973
778,304
778,3627
778,3369
778,2870
778,2404
778,1300
778,686
778,1303
778,3881
778,1510
778,2173
4363,2297
4363,2282
4363,1749
4363,2649
4363,2946
4363,2928
779,2691
2993,956
2993,3409
2993,3845
2993,2060
2993,1190
2993,3385
781,1495
781,2276
781,1972
781,3276
781,791
4223,789
4223,3579
4223,2425
4223,3100
4223,2401
4223,3637
4223,3883
4223,1800
4223,2670
4223,1290
4223,1857
4223,1975
4223,2400
4223,3356
4223,3136
4223,4285
4223,698
4223,1725
4223,3566
4223,3656
4223,2092
4223,1508
4223,4151
4223,3528
4223,1829
4223,2273
4223,3970
4223,2462
4223,2098
4223,1032
4223,2883
4223,2671
317,2425
317,2276
317,2963
317,1196
317,1800
317,1786
317,2510
317,3369
317,933
317,208
317,3300
317,2297
317,217
317,2777
317,3972
783,2585
783,1137
783,1423
784,1800
784,907
784,2425
784,1829
334,4226
334,3392
786,2425
786,3316
786,709
786,3766
786,1800
786,3568
786,3104
786,1495
786,3403
786,2972
786,2673
786,3237
786,1725
786,4239
786,829
786,3676
786,203
786,813
786,2842
786,2542
786,2484
787,2058
787,1456
787,912
787,3580
787,1423
787,1779
787,2279
787,1800
787,4314
787,2803
787,1077
787,3073
787,3545
787,3183
787,3184
787,3377
787,1276
787,3195
787,4277
787,3458
787,817
348,1520
348,3353
348,3205
348,588
348,1326
348,3765
348,1684
348,2247
348,2410
348,3369
348,3440
348,2425
348,2488
348,2864
348,2737
348,2909
348,208
348,2824
348,3534
348,2457
348,172
348,1381
348,1916
348,3482
789,835
789,2857
789,537
789,327
789,4249
789,3799
789,3296
789,956
789,3959
789,2580
789,1733
789,171
789,2852
789,3539
789,4121
789,1517
789,1921
789,3123
789,1790
789,2899
789,3983
789,3556
789,1639
789,3119
789,3004
789,3281
789,3566
789,1139
789,1666
789,2344
789,2801
789,4221
789,1149
789,3579
789,3162
789,3883
789,1276
789,3587
789,1013
789,2250
789,1292
789,1295
789,4351
789,2953
789,3062
789,814
789,1771
789,2880
789,2039
789,1682
789,3537
789,1313
789,3609
789,1454
789,1047
789,2705
789,1458
789,1585
789,1713
789,3327
789,3633
789,2670
789,3797
789,2360
789,1298
789,4323
789,4285
789,886
789,4229
789,2020
789,717
789,2167
789,2676
789,3334
789,2301
789,2173
790,1800
790,499
790,1725
790,4169
790,2154
791,2058
791,1179
791,3821
791,1465
791,2580
791,3981
791,2026
792,4250
793,886
793,1956
793,1961
793,1157
793,1086
793,3141
793,1950
793,2602
793,1495
793,1942
793,2940
793,4285
793,1725
793,3679
793,3534
793,2090
793,1505
793,1916
793,4120
793,3414
793,1550
793,3653
793,884
793,1854
794,4111
795,4281
795,3040
795,2614
795,1159
795,2634
795,1798
795,1800
795,2831
796,3579
796,2217
796,3362
796,3033
796,830
796,3305
796,3948
796,2777
796,1829
796,2909
796,4151
796,3817
796,2425
796,2489
796,3822
796,907
796,4277
796,3545
796,3910
796,1463
796,2273
796,2535
796,4136
796,2975
796,4121
796,927
796,3410
796,4143
796,3598
796,2160
796,3109
796,1800
796,1803
796,3521
796,1481
797,3609
797,1571
797,3184
797,3042
797,2580
797,2777
797,1276
797,3537
797,4151
797,1800
797,1144
797,2535
797,4061
797,2801
797,2059
797,4339
3736,912
3736,1812
3736,866
3736,499
3736,1835
3736,3227
3736,697
3736,1410
3736,1450
3736,1130
3736,877
3736,3029
3736,3754
860,1790
860,2083
860,912
860,2351
860,323
980,936
980,4206
801,4171
801,3392
801,2859
801,3241
801,3692
801,2007
431,1581
431,3279
431,3972
803,1300
804,3243
804,3183
804,2614
804,1725
804,3080
804,1916
804,1180
804,3452
804,3119
804,1860
804,3404
805,2510
805,2425
805,3521
805,3948
805,1742
805,3406
805,4151
805,1800
805,3238
805,1713
805,2654
450,1971
450,912
450,2520
450,3184
450,3206
450,3620
450,1683
450,3270
450,1492
450,3033
450,1564
450,2469
450,1749
450,3369
450,2570
450,2417
450,4033
450,2611
450,3040
450,3412
450,2614
450,4244
450,1376
450,1798
450,940
450,3763
462,1098
462,4011
462,3003
462,3588
462,3270
808,2425
808,1829
808,907
808,1510
808,1800
808,3348
808,1214
808,1939
808,3369
808,1749
809,1214
3739,2625
3739,4279
2363,1800
2363,3347
2363,2425
2363,2614
2363,907
811,3607
811,3128
811,2257
811,556
811,1959
811,3469
811,1004
511,2253
511,1800
511,1916
511,1165
511,3609
511,1276
511,2425
813,2178
813,3534
813,3362
813,1150
813,618
813,3249
813,2316
813,4103
813,3250
813,2972
813,2710
813,4285
813,4266
813,2721
813,1918
813,3653
813,4123
813,4169
813,3549
813,3837
813,3000
813,1261
813,3394
813,2607
813,870
813,4228
813,2963
813,1922
813,1799
813,2488
813,1800
813,2755
813,2616
813,1550
813,2542
813,3193
813,3157
813,3577
813,3364
813,4128
813,1424
813,2634
813,1286
813,2243
813,4171
813,3587
813,1974
813,2903
813,2508
813,1295
813,4351
813,2255
813,2510
813,1299
813,4148
813,4002
813,1916
813,1988
813,2788
813,912
813,1189
813,2399
813,2750
813,2794
813,1326
813,3766
813,2801
813,1592
813,1717
813,2155
813,2418
813,1725
813,3929
813,886
813,2425
813,1477
813,172
813,3230
813,2026
3741,1399
3741,2396
3741,1630
3741,2399
3741,2243
3741,3083
815,907
815,2425
815,3237
815,2273
815,3
815,1276
815,1510
815,1800
815,1196
815,2979
815,2154
815,3348
815,3369
815,3381
815,2824
816,2425
816,2596
816,2273
816,1196
816,1800
816,3557
816,2051
816,3855
816,3237
816,1829
816,1725
816,3
816,2510
816,3348
816,4233
816,2478
816,907
817,912
817,1884
817,2243
817,1326
817,2698
817,1276
817,3104
817,952
817,2777
817,2510
817,3040
817,2580
817,1800
817,208
817,3948
817,3545
817,2964
817,2425
817,2535
817,4121
817,3012
818,1300
818,358
820,3279
820,208
820,912
820,1753
820,3289
820,2351
820,3837
820,1798
821,3579
821,3356
821,2273
821,1463
821,1798
821,1800
821,2535
821,3637
821,895
821,2425
821,3910
821,1829
821,2489
821,3948
821,2964
821,907
821,944
823,3505
823,3579
823,3098
823,973
823,1221
823,1727
823,2217
823,1295
823,2041
823,2290
823,1495
823,3369
823,2777
823,104
823,1751
823,2322
823,1829
823,4239
823,1040
823,3822
823,968
823,1767
823,3119
823,1585
823,1180
823,1456
823,2644
823,4277
823,2425
823,3184
823,233
823,4353
823,2273
823,2276
823,2510
823,4289
823,4341
823,3183
823,1749
823,3195
823,2978
823,2112
823,1536
823,3891
823,4323
823,208
823,1800
823,2877
823,886
823,2535
823,3609
823,2912
823,1715
823,203
823,2718
823,4337
823,1198
825,1513
825,2428
826,3019
826,3237
826,2710
826,3801
826,1102
826,1725
826,1988
827,3237
827,3205
827,208
827,2273
827,1870
827,1432
827,3348
827,1857
827,2099
828,703
828,1171
828,35
828,570
828,1749
828,4158
3745,3497
3745,4302
3745,3508
3745,3284
3745,1488
3745,3645
3745,4339
3745,1598
3745,3153
3745,4259
830,3579
830,3819
830,2634
830,2425
830,2217
830,2645
830,3362
830,2372
830,3305
830,833
830,2777
830,1829
830,2580
830,233
830,907
830,602
830,1638
830,3743
830,2273
830,2535
830,2735
830,4136
830,304
830,3361
830,2069
830,3561
830,3356
830,2417
830,2463
830,3529
830,4151
830,1800
830,2160
830,944
3969,2457
3969,1916
3969,3534
3969,2614
831,2235
831,3205
831,2824
831,2976
832,1581
832,3802
832,4096
832,3014
832,4169
832,239
832,1999
832,3625
832,1515
832,3952
832,2289
2115,1932
2115,1226
2115,1725
2115,4029
2115,1768
835,2510
835,2425
835,3237
835,2273
835,4082
835,3633
835,1276
835,3348
835,3104
835,2478
836,2657
836,3153
836,1725
836,208
836,3305
660,3483
660,2035
660,1799
660,3916
660,4230
660,2912
660,3644
660,4330
660,2392
838,3579
838,2382
838,2756
838,3506
838,3080
838,4018
838,1478
838,4188
838,2668
838,1800
838,1591
838,2657
838,3316
838,2492
669,2963
669,1929
669,3529
669,2890
669,1305
669,1799
669,2153
840,2315
840,1456
840,2425
840,2471
840,2235
840,2562
840,2719
840,2790
840,2698
840,2655
840,1800
840,2602
840,1330
840,3769
840,4212
840,1644
840,3184
840,1829
840,1725
840,208
840,2964
840,3608
840,2388
840,4125
840,1891
840,4121
840,1840
686,2692
686,4012
686,1488
686,1176
686,2699
686,1150
686,1973
686,1620
686,954
686,1027
686,3185
686,4285
686,1302
686,2583
686,2201
686,1839
686,1874
686,907
686,1098
686,3205
686,3209
686,3475
686,3469
686,3667
686,2342
686,1613
686,3071
686,2344
686,2542
686,4312
686,871
686,931
686,208
686,3133
686,2755
686,1725
686,251
686,1550
686,1214
686,1335
686,2018
842,2255
842,912
842,3205
842,2824
842,2243
842,2457
842,2890
842,1348
842,1546
842,1749
868,3347
868,3033
845,3369
847,3976
847,2425
847,208
847,2273
847,1800
847,2657
847,3353
847,2154
847,2526
848,2003
848,2991
848,3200
848,2526
724,2510
724,3183
724,3484
724,2580
724,4307
724,2488
724,3347
724,1180
724,3104
724,3119
724,1860
724,2777
850,2404
850,3373
850,1100
851,3184
851,1456
851,3282
851,2580
851,2790
851,1798
851,1179
851,3289
851,2315
851,1465
740,3579
740,2425
740,2273
740,1800
740,1128
740,3483
740,3636
740,1829
740,1725
740,886
740,2489
740,1916
740,3822
740,1478
740,1553
740,1276
740,944
854,3972
856,1356
856,3743
856,1710
856,2311
856,1625
856,2747
856,3934
856,3069
856,2832
856,2425
856,2807
856,1943
856,1028
856,2169
856,1300
856,1482
856,3080
856,1424
856,3948
856,3344
856,3659
856,3825
856,3290
856,3347
856,907
856,3873
856,2497
857,2268
857,2449
857,1278
857,3871
857,895
857,3989
857,918
859,3910
859,2425
859,1829
859,2273
859,3207
859,2418
859,1302
859,886
859,1424
859,1800
859,2963
859,3492
859,2755
859,1546
859,3369
859,2885
3358,3970
3358,1808
3358,2791
3358,4232
3358,4172
861,2425
861,2273
861,1800
861,2489
861,2567
861,2607
861,2698
861,1829
861,996
861,3948
861,1916
861,2755
861,2160
861,304
861,907
861,944
862,2488
862,1048
862,3034
863,2779
863,973
863,203
864,2425
864,2322
864,2273
864,2215
864,1326
864,2457
864,3205
864,1800
864,3348
864,1214
864,4253
865,4124
866,2268
866,1812
866,2791
866,3607
866,1771
866,358
866,3029
866,1308
866,1410
866,904
866,3296
866,2982
866,1591
3006,3934
3006,4281
3006,1592
3006,3347
843,3349
843,2959
843,3369
843,3729
869,528
869,1285
869,3912
869,3906
869,3353
870,1455
870,2396
870,2364
870,3327
870,1424
870,2243
870,889
870,1326
870,3033
870,4026
870,4103
870,2284
870,3410
870,3308
870,3253
870,2755
870,1701
870,251
870,1550
870,3653
3752,2562
3752,468
3752,1800
3752,3556
3752,1972
3752,4364
3752,3812
3752,1022
3752,2641
3752,1501
3752,3276
3752,3045
3752,1442
3752,3012
3752,2658
3752,2099
3752,2063
871,1960
871,1581
871,1520
871,912
871,3184
871,1157
871,3294
871,1884
871,2403
871,3226
871,1999
871,3426
871,1177
871,1261
871,1786
871,3733
871,1383
871,2610
871,3484
871,934
871,1095
871,3930
871,2849
871,499
871,4243
871,2919
871,1725
871,907
871,3681
2454,3489
2454,2510
873,1749
873,2716
873,4185
874,2510
874,4313
874,3237
875,3818
875,2504
875,1800
875,2208
875,4061
875,1276
875,3211
875,3040
876,3940
876,3955
876,1406
876,3013
876,1478
878,912
878,3159
879,4171
879,528
879,1965
879,1244
879,4235
879,2794
879,602
879,3828
880,2520
880,3282
880,907
880,3792
880,1800
880,3401
880,2315
880,1786
880,3545
881,1993
881,2083
881,997
881,1102
881,2085
881,1861
881,3865
881,2670
881,323
881,1157
881,3451
3754,4091
3754,1800
3754,2425
3754,2718
3754,100
3754,1703
3754,208
3754,3131
3754,1562
883,1144
883,2248
883,3214
883,2542
883,1706
883,2344
884,1056
884,1337
884,2992
884,1725
884,3368
887,1585
887,697
887,1800
887,2510
887,1299
887,4089
887,1524
887,4221
