from,to
430,531
430,2406
430,2185
430,1367
430,992
430,625
430,2019
430,2696
430,714
430,2688
430,1179
430,1907
430,2134
430,2383
430,2072
430,2646
430,1918
430,2295
430,2583
430,2065
430,2584
431,705
431,458
431,714
431,2728
431,1676
431,2010
431,985
431,2133
431,2738
431,1205
431,2342
431,2740
431,1563
431,2223
431,983
431,1166
431,2448
431,842
431,2296
431,1029
431,944
431,988
431,522
431,531
431,2113
431,1652
431,959
431,2327
431,2646
431,821
431,1779
431,2156
431,2383
431,1518
431,2041
431,538
432,635
432,631
432,2738
432,2327
433,458
433,1430
433,792
433,1432
433,1060
433,2590
433,1198
433,1524
433,2048
433,1439
433,978
433,2391
433,2601
433,506
433,784
433,887
433,1896
433,518
433,806
433,1627
433,1454
433,1675
433,1810
433,1126
433,1367
433,2738
433,985
433,853
433,1182
433,2327
433,1374
433,1164
433,1187
433,2451
433,865
433,2764
434,1274
434,2373
434,1934
434,878
434,2010
434,678
434,2640
2723,2022
2723,758
2723,489
2723,1545
2723,2569
2723,2459
2723,2359
2723,1341
2723,880
2723,951
2723,1508
2723,2321
2723,2738
2723,2173
2723,1693
2723,2425
2723,259
2723,1050
2723,2228
436,2738
436,806
436,1676
436,1183
436,784
436,1331
436,659
436,2108
437,444
437,806
437,1382
437,44
437,2655
437,773
437,2079
437,2567
437,514
437,2112
437,2225
437,2356
437,1618
437,733
437,1949
437,2664
437,1628
437,1755
437,2132
437,841
437,1179
437,1342
437,960
437,2670
437,1802
437,2329
437,1933
437,494
437,1891
437,2495
437,992
437,2115
437,1399
437,2406
437,2309
437,1838
438,1673
438,2698
439,806
439,2327
439,845
439,2295
439,2010
439,1907
439,1667
439,1214
439,2321
439,2738
439,1755
439,1672
439,959
439,1183
439,1607
439,1779
439,1676
439,2585
439,1858
440,2579
440,225
440,1563
440,2655
440,2545
440,1723
440,1676
440,944
440,2637
440,1749
440,685
440,1907
440,2241
440,1508
440,2332
440,1765
440,2738
440,1755
440,2242
440,2343
440,2327
440,2223
440,841
440,1779
440,854
440,1636
440,2227
440,983
440,2321
441,2096
441,1563
441,2738
441,878
441,944
441,2327
441,1438
441,1636
442,1093
442,1700
442,664
442,1432
442,968
442,970
442,2297
442,2339
442,1158
442,1529
442,2007
442,2468
442,1280
442,1461
442,2394
442,1890
442,469
442,2744
442,1167
442,890
442,2473
442,473
442,1780
442,808
442,1593
442,1379
442,826
442,1358
442,839
442,2507
442,481
442,1533
442,2103
442,1644
442,1367
442,781
442,1782
442,1295
442,1918
442,1376
442,2146
442,2500
442,2040
443,531
443,2738
443,2219
443,2242
443,509
443,1109
443,1691
443,1749
443,2223
443,707
443,1779
443,1907
443,983
443,2308
443,951
443,1448
443,2601
444,1055
444,1925
444,1767
444,1382
444,2590
444,667
444,1197
444,753
444,754
444,1064
444,1971
444,1965
444,2132
444,2656
444,1852
444,1755
444,1706
444,2173
444,2329
444,1933
444,1891
444,1399
444,514
444,1075
444,475
444,2485
444,2655
444,1293
444,1861
444,2507
444,1684
444,1542
444,2406
444,2617
444,1949
444,992
444,2696
444,2035
444,572
444,1828
444,841
444,2278
444,960
444,1735
444,906
444,2237
444,2538
444,2717
444,2663
444,1239
444,170
445,499
445,663
445,2506
445,2112
445,1284
445,1387
445,1197
445,754
445,1665
445,1015
445,2427
445,1755
445,1706
445,1933
445,1398
445,2020
445,1675
445,2346
445,1399
445,841
445,1320
445,1123
445,1684
445,1838
445,2533
445,1191
445,2618
445,504
445,667
445,1770
445,2333
445,2035
445,2441
445,960
445,2685
445,702
445,535
445,706
445,2718
445,2507
445,270
445,1845
445,2456
445,1965
445,1431
445,1701
445,2209
445,1789
445,1891
445,2444
445,624
445,590
445,1971
445,2132
445,2708
445,2303
445,1347
445,1705
445,1350
445,1936
445,1720
445,2231
445,2129
445,2655
445,1293
445,2325
445,2236
445,1176
445,1263
445,2317
445,2406
445,2502
445,992
445,1852
445,2758
445,1304
445,2485
445,2321
445,1925
445,1179
445,2411
445,2390
445,1735
445,906
445,489
445,1221
445,2072
445,1998
445,2538
445,1785
445,2663
445,1783
445,2741
445,1742
446,2738
446,2295
447,705
447,1192
447,458
447,2545
447,1676
447,1329
447,2590
447,1387
447,1750
447,2010
447,723
447,1183
447,1292
447,2087
447,2738
447,1755
447,1710
447,926
447,1580
447,1109
447,1398
447,2342
447,1857
447,1934
447,1166
447,2614
447,1936
447,618
447,805
447,1891
447,2653
447,2736
447,795
447,1454
447,2219
447,2132
447,1876
447,2567
447,531
447,2225
447,2065
447,685
447,2406
447,1728
447,1907
447,1852
447,951
447,2696
447,646
447,2321
447,630
447,2669
447,2242
447,1995
447,1652
447,2327
447,2295
447,1324
447,1779
447,1636
447,2583
447,2663
447,1517
447,2383
447,2501
447,538
448,2295
449,1435
449,983
449,1325
449,944
449,2327
449,2696
450,1636
450,1192
450,458
450,2738
450,2096
450,773
450,1676
450,1563
450,1183
450,2459
450,1050
450,951
450,2342
450,1779
451,2010
451,2219
451,944
451,2617
451,2166
451,1907
451,1065
451,819
451,1876
451,1164
451,1652
451,1563
451,1933
451,878
451,2223
451,1779
451,1425
451,2582
451,983
451,2156
452,1939
452,1749
452,1927
452,2009
452,1572
452,2010
452,2087
452,1295
452,1756
452,1933
452,512
452,685
452,1858
452,842
452,1404
452,1154
452,1029
452,2219
452,944
452,1661
452,1191
452,517
452,951
452,1687
452,1508
452,2366
452,531
452,1772
452,482
452,44
452,2130
452,535
452,1164
452,2719
452,1001
452,2119
452,1050
452,538
452,705
452,458
452,2380
452,1849
452,2292
452,1183
452,1618
452,714
452,707
452,1626
452,1343
452,1563
452,81
452,2223
452,983
452,2448
452,2473
452,2308
452,806
452,2655
452,2113
452,2536
452,1425
452,2274
452,1819
452,1907
452,2738
452,819
452,2696
452,2242
452,1736
452,1468
452,2327
452,1274
452,1411
452,2156
452,494
452,1659
1466,2655
63,1552
63,2321
63,1907
63,633
63,2738
63,1065
63,944
455,2132
455,1341
455,1846
455,1038
455,1753
1392,2487
457,705
457,2205
457,2288
457,1019
457,2727
457,2327
457,1564
457,592
457,991
457,587
457,2127
457,1387
457,2685
457,1907
457,1115
457,2311
457,2321
457,2220
457,1417
457,979
457,1213
457,2741
457,2519
457,1488
457,1420
457,1164
457,2142
457,1351
457,983
457,1027
457,1808
457,768
457,2247
457,841
457,867
457,538
458,823
458,730
458,799
458,849
458,665
458,1382
458,502
458,1340
458,1062
458,2085
458,1856
458,1389
458,1203
458,1414
458,1755
458,1756
458,2601
458,2603
458,1398
458,682
458,683
458,2534
458,839
458,515
458,1760
458,841
458,2094
458,2095
458,1216
458,1594
458,2230
458,2434
458,1407
458,1219
458,1767
458,527
458,1947
458,2584
458,2618
458,850
458,207
458,1770
458,1601
458,2276
458,634
458,822
458,594
458,1957
458,1959
458,861
458,2282
458,2450
458,2451
458,2120
458,1452
458,2228
458,2455
458,2634
458,2344
458,941
458,712
458,2032
458,1790
458,1616
458,757
458,877
458,1795
458,976
458,2425
458,1440
458,1974
458,2629
458,1626
458,1000
458,1247
458,2303
458,1401
458,551
458,1070
458,564
458,721
458,2469
458,1979
458,887
458,890
458,616
458,1815
458,1780
458,1075
458,1259
458,893
458,1078
458,814
458,729
458,1458
458,2144
458,1133
458,1818
458,761
458,1644
458,2664
458,1270
458,1990
458,1828
458,2487
458,453
458,2201
458,1058
458,179
458,1094
458,908
458,1095
458,745
458,1621
458,259
458,579
458,2406
458,1472
458,654
458,497
458,1182
458,586
458,1923
458,2507
458,2617
458,2683
458,2684
458,533
458,754
458,2686
458,1610
458,1397
458,2010
458,2513
458,590
458,1104
458,2339
458,1256
458,1302
458,1264
458,1852
458,1295
458,1108
458,2343
458,928
458,2173
458,2521
458,647
458,2638
458,1114
458,766
458,1304
458,934
458,2346
458,1399
458,938
458,2489
458,1120
458,435
458,2053
458,1496
458,2704
458,2182
458,2025
458,1555
458,1363
458,1060
458,1684
458,1129
458,1313
458,1504
458,1505
458,2093
458,779
458,781
458,2367
458,1118
458,2411
458,2440
458,543
458,959
458,961
458,2538
458,2197
458,2198
458,2717
458,2460
458,788
458,2213
458,2040
458,1519
458,967
458,789
458,906
458,791
458,995
458,2327
458,2384
458,1524
458,2186
458,1374
458,1879
458,2048
458,2389
458,811
458,466
458,1338
458,1552
458,1171
458,2738
458,1342
458,978
458,1529
458,2741
458,1860
458,2055
458,2222
458,1714
458,1579
458,1554
458,1352
458,2561
458,1036
458,1754
458,2401
458,2234
458,1360
458,494
458,2235
458,2054
458,1637
458,1176
458,2237
458,2571
458,1906
458,2654
458,1909
458,1832
458,484
458,1944
458,1548
458,997
458,2763
458,2243
458,1551
458,2708
458,2532
458,1739
458,2414
458,2245
458,2615
458,1693
458,1722
458,1149
458,1709
458,2065
458,2396
458,1190
458,695
458,2103
459,705
459,1192
459,707
459,497
459,806
459,1021
459,2327
459,482
459,1968
459,2295
459,2009
459,2010
459,2738
459,2342
459,1580
459,2519
459,509
459,512
459,2223
459,1979
459,1675
459,685
459,2020
459,1779
459,1402
459,842
459,985
459,887
459,2219
459,2657
459,587
459,1219
459,731
459,659
459,1907
459,2696
459,714
459,2366
459,1992
459,1828
459,1652
459,1996
459,2383
459,878
459,2280
459,2686
459,2448
459,329
459,983
459,538
460,637
460,1825
460,2327
460,1208
460,1786
460,153
460,631
460,1907
460,1824
460,1779
460,1558
460,696
461,1855
461,2078
461,850
461,1061
461,621
461,1295
461,590
461,715
461,1798
461,2555
461,2087
461,925
461,2135
461,1757
461,548
461,2521
461,1348
461,721
461,1448
461,885
461,2745
461,1442
461,841
461,631
461,1211
461,2096
461,1078
461,1723
461,814
461,1942
461,1363
461,2241
461,731
461,2012
461,1129
461,2166
461,1948
461,1907
461,2757
461,779
461,1749
461,1770
461,2696
461,854
461,683
461,811
461,2106
461,1040
461,766
461,2622
461,1093
461,1618
461,1957
461,654
461,1019
461,1346
461,1341
461,1779
461,1277
461,2626
461,1652
461,1087
461,1897
461,2359
462,1828
462,1067
462,1049
462,2219
462,1676
462,959
462,1702
462,1798
462,2040
462,1129
462,1191
462,1879
462,2119
462,1290
462,590
462,2738
462,2696
463,1210
463,975
463,1847
463,2621
136,1184
136,2738
136,1846
136,1038
136,2321
136,1753
136,153
1941,985
1941,2202
1941,792
1941,2327
1941,480
1941,1367
1941,1433
1941,2590
1941,1686
1941,995
1941,2485
1941,2738
1941,1772
1941,1182
1941,1627
1941,679
1941,589
1941,766
1941,1676
1941,2119
1941,2104
467,2485
467,1772
467,2730
467,1756
467,1907
467,2225
467,1767
467,685
467,2295
467,1675
467,2583
467,2361
467,1858
467,616
467,505
467,538
468,806
468,561
468,662
468,2456
468,1057
468,471
468,528
468,1320
468,1819
468,2010
468,1891
468,2086
468,2366
468,2485
468,1852
468,1933
468,2414
468,2224
468,1675
468,1145
468,1472
468,805
469,635
469,2738
469,1879
469,685
470,1149
470,1676
470,754
470,2444
470,1157
470,2427
470,2738
470,1755
470,1626
470,1563
470,2329
470,702
470,593
470,2079
470,2617
470,841
470,2567
470,1075
470,2234
470,1681
470,944
470,2528
470,1725
470,811
470,1221
470,2406
470,1194
470,1907
470,951
470,1990
470,1767
470,2242
470,960
470,959
470,878
470,2538
470,2245
470,1555
470,2349
470,1190
471,705
471,737
471,2738
471,1706
471,2331
471,712
471,983
471,1425
471,698
472,705
472,842
472,1404
472,1563
472,2728
472,944
472,2250
472,1050
472,1065
472,819
472,2738
472,1164
472,2383
472,2223
472,982
472,2448
472,1636
472,983
472,538
473,705
473,495
473,540
473,1849
473,2219
473,678
473,1402
473,480
473,1907
473,2225
473,2661
473,1793
473,2640
473,482
473,950
473,951
473,512
473,2696
473,2086
473,1868
473,531
473,659
473,1580
473,1652
473,553
473,2359
473,2196
473,2223
473,806
473,1934
473,2448
473,1479
473,2373
473,983
473,944
474,1029
474,944
474,1880
474,2225
474,2570
474,2010
474,1050
474,1131
474,1065
474,2052
474,951
474,2688
474,1344
474,2738
474,1563
474,2327
474,2223
474,1779
474,1636
474,2156
474,262
474,983
475,2079
475,2112
475,2590
475,1197
475,992
475,754
475,1221
475,1293
475,1755
475,676
475,1756
475,1109
475,2329
475,1933
475,1856
475,1398
475,1399
475,841
475,1154
475,2025
475,1864
475,2507
475,1684
475,1129
475,2533
475,1789
475,2617
475,2104
475,2035
475,2370
475,2623
475,1692
475,702
475,2538
475,2717
475,2585
475,1324
475,2725
475,705
475,706
475,1845
475,2456
475,1431
475,1183
475,1314
475,1320
475,1064
475,2132
475,2738
475,1891
475,1448
475,2448
475,1936
475,805
475,2628
475,2567
475,1176
475,1177
475,2406
475,2325
475,2240
475,625
475,1179
475,1852
475,2071
475,1735
475,906
475,2327
475,2580
475,2072
475,1186
475,2663
225,2579
225,2626
225,1861
225,946
225,2590
225,590
225,2241
225,854
225,1579
225,1853
225,2135
225,1581
225,1757
225,2521
225,1274
225,631
225,2416
225,1265
225,841
225,1920
225,1751
523,572
523,2738
523,2567
523,1706
523,944
523,2167
523,1398
523,1793
523,1186
523,1633
523,670
523,1907
523,983
523,2228
523,2696
523,781
523,1991
478,1551
478,1382
478,1430
478,1676
478,712
478,2377
478,1438
478,976
478,2258
478,2541
478,2738
478,2223
478,1627
478,2342
478,682
478,887
478,1022
478,841
478,842
478,2551
478,2215
478,1942
478,1365
478,2358
478,2144
478,1367
478,483
478,995
478,2367
478,1677
478,2671
478,2327
478,784
478,2539
478,2282
478,910
478,2156
478,2676
478,959
479,531
480,705
480,1192
480,592
480,1849
480,1676
480,710
480,1968
480,1749
480,876
480,2640
480,878
480,985
480,715
480,1439
480,2086
480,1693
480,2738
480,2342
480,1580
480,2519
480,1627
480,2223
480,1758
480,2327
480,1716
480,1675
480,1719
480,1779
480,841
480,2430
480,2096
480,1454
480,563
480,2219
480,2657
480,944
480,731
480,685
480,2274
480,1686
480,538
480,951
480,1508
480,995
480,1772
480,482
480,1996
480,959
480,1093
480,1183
480,2280
480,2719
480,1834
480,1636
480,2583
480,1050
480,2156
480,2383
480,1563
480,1808
481,1192
481,916
481,1660
481,1387
481,1663
481,707
481,1572
481,2010
481,540
481,1183
481,2086
481,1755
481,1580
481,1109
481,1019
481,509
481,512
481,2342
481,1934
481,1022
481,685
481,2430
481,1716
481,2000
481,2219
481,2225
481,659
481,1749
481,854
481,531
481,1417
481,1704
481,959
481,2621
481,1793
481,1590
481,1164
481,2448
481,1636
481,1324
481,1516
481,1876
481,1517
481,2324
481,705
481,2123
481,2456
481,1849
481,2016
481,806
481,1095
481,1330
481,1404
481,2295
481,2212
481,714
481,1437
481,1438
481,1065
481,2738
481,626
481,1758
481,1448
481,983
481,1166
481,1779
481,2136
481,2280
481,2250
481,1907
481,2696
481,1518
481,737
481,1875
481,2327
481,878
481,2646
481,821
481,1969
481,2582
481,2583
481,2498
481,2519
481,2156
481,2383
481,2203
482,1192
482,730
482,1094
482,1562
482,664
482,2253
482,826
482,501
482,669
482,1572
482,1261
482,672
482,1754
482,1580
482,749
482,2604
482,1759
482,2395
482,1211
482,685
482,1533
482,841
482,631
482,2094
482,1404
482,521
482,1942
482,2584
482,1767
482,1410
482,1599
482,1037
482,1038
482,850
482,1600
482,1387
482,1228
482,2276
482,1206
482,531
482,1957
482,2754
482,861
482,2448
482,1636
482,703
482,502
482,2453
482,2631
482,705
482,2635
482,2123
482,540
482,2016
482,1057
482,1435
482,1793
482,1794
482,1798
482,548
482,1972
482,576
482,997
482,1706
482,1802
482,1070
482,2648
482,1758
482,2469
482,2086
482,1618
482,24
482,2473
482,1450
482,560
482,1780
482,2283
482,1800
482,564
482,1076
482,1593
482,2502
482,1645
482,2482
482,2148
482,1990
482,572
482,1463
482,1993
482,1652
482,2518
482,906
482,2040
482,2041
482,579
482,2280
482,583
482,2579
482,839
482,2163
482,2007
482,2166
482,1226
482,707
482,1479
482,2297
482,543
482,1482
482,590
482,2339
482,760
482,1264
482,1662
482,1109
482,1855
482,634
482,2521
482,764
482,2698
482,1934
482,1675
482,1442
482,1492
482,1858
482,770
482,2022
482,2013
482,1093
482,1498
482,1311
482,1358
482,1363
482,1862
482,1588
482,1313
482,1401
482,950
482,781
482,954
482,1589
482,2106
482,2036
482,2194
482,1691
482,2295
482,2539
482,2720
482,2375
482,1876
482,1325
482,1518
482,2496
482,2725
482,575
482,1183
482,1329
482,1330
482,621
482,1525
482,797
482,1508
482,743
482,1050
482,2507
482,1158
482,1890
482,1341
482,2219
482,1529
482,1166
482,695
482,2054
482,827
482,1347
482,1164
482,2394
482,1873
482,1715
482,2744
482,1352
482,1167
482,2560
482,1624
482,806
482,808
482,2724
482,1379
482,1175
482,898
482,811
482,2498
482,1906
482,1367
482,1656
482,2696
482,1911
482,2711
482,2762
482,2531
482,1156
482,966
482,2383
482,654
482,821
482,2615
482,1002
482,2752
482,659
482,983
482,1190
482,1005
483,2449
483,861
484,1660
484,1183
484,1939
484,668
484,2295
484,1383
484,1157
484,715
484,2298
484,1065
484,2738
484,551
484,1563
484,827
484,512
484,1758
484,838
484,983
484,1166
484,1807
484,842
484,1404
484,919
484,944
484,946
484,2481
484,1907
484,2696
484,1876
484,2321
484,1417
484,650
484,2327
484,652
484,1274
484,1164
484,982
484,1779
484,1425
484,2156
484,2000
485,2173
486,706
486,1845
486,2655
486,1783
486,1541
486,667
486,1197
486,1221
486,2533
486,2573
486,2461
486,2390
486,624
486,2260
486,1684
486,1852
486,2278
486,754
486,1891
486,2406
486,2623
486,1314
486,1742
487,1758
487,1675
487,2738
487,1657
487,727
487,2343
487,1589
487,590
487,1240
487,2178
488,1177
488,2738
489,706
489,1784
489,1229
489,806
489,795
489,927
489,2507
489,1284
489,1847
489,1389
489,1624
489,2132
489,2656
489,813
489,2740
489,1109
489,845
489,2224
489,511
489,1113
489,1891
489,811
489,983
489,594
489,1895
489,1541
489,1534
489,841
489,2661
489,1357
489,842
489,1536
489,2655
489,2403
489,2216
489,1127
489,988
489,1684
489,528
489,1907
489,1770
489,2366
489,815
489,2065
489,81
489,2035
489,605
489,649
489,1735
489,1926
489,1799
489,1183
489,1692
489,535
489,1695
489,1424
489,863
489,2763
489,2228
489,2122
489,642
317,2738
491,2342
491,1448
491,1779
491,685
491,1580
491,1676
491,1367
491,2738
329,1521
329,1808
329,2104
329,1968
329,2241
329,1479
329,878
329,1907
329,590
329,1883
329,777
329,2738
329,1233
329,1108
329,2637
329,2383
329,535
329,2648
329,1779
329,2086
329,1675
329,2663
329,2021
329,841
329,966
329,2496
329,983
494,1614
494,1676
494,2084
494,798
494,1062
494,2735
494,2339
494,1965
494,2738
494,2342
494,1580
494,721
494,1398
494,613
494,1715
494,631
494,1675
494,685
494,723
494,841
494,1154
494,985
494,1637
494,1360
494,1123
494,2567
494,1365
494,1219
494,1769
494,1852
494,2236
494,559
494,535
494,959
494,2491
494,2295
494,654
494,538
494,1518
494,2041
494,2074
495,2290
495,750
495,678
495,2588
495,2163
495,1931
495,1846
495,878
495,950
495,631
495,590
495,2086
495,1883
495,2555
495,1754
495,2738
495,2464
495,2373
495,1745
495,2173
495,548
495,1402
495,2521
495,791
495,2640
495,835
495,1934
495,1719
495,2021
495,841
495,1590
495,1075
495,2022
495,726
495,1216
495,522
495,1777
495,729
495,774
495,2661
495,2569
495,2359
495,659
495,1644
495,1130
495,1341
495,1228
495,1508
495,811
495,531
495,1093
495,654
495,2539
495,2246
495,1779
495,1479
495,2466
495,1519
495,1005
496,1433
496,2719
496,1454
496,2738
496,2327
496,1810
496,784
498,842
498,2219
498,2026
498,1676
498,1939
498,1608
498,2166
498,2342
498,2123
498,1907
498,1065
498,2693
498,2321
498,2669
498,2016
498,2173
498,1758
498,1164
498,2223
498,555
498,1448
498,2582
498,983
498,1779
498,1563
498,2430
499,2585
499,706
499,2016
499,806
499,1676
499,2253
499,968
499,752
499,1387
499,2684
499,2009
499,1572
499,522
499,1013
499,2655
499,1889
499,2738
499,1755
499,2223
499,1563
499,630
499,2136
499,887
499,1895
499,1779
499,2308
499,2342
499,2430
499,2096
499,1029
499,1675
499,2321
499,2353
499,1330
499,2706
499,845
499,1191
499,1907
499,951
499,2516
499,985
499,781
499,2367
499,2439
499,2242
499,1735
499,959
499,2708
499,2383
499,2443
499,1164
499,2327
499,1555
499,1636
499,774
499,1876
499,1038
499,2041
499,2325
500,974
500,1595
500,247
501,2738
501,1311
501,2054
501,2383
501,1758
501,1933
501,821
501,2295
501,1636
501,2538
501,2280
501,2086
501,1755
502,2003
502,1382
502,1383
502,949
502,665
502,2617
502,668
502,540
502,1183
502,2087
502,1852
502,1755
502,1580
502,1672
502,2601
502,1933
502,2604
502,1398
502,2342
502,1675
502,685
502,557
502,842
502,1154
502,1029
502,705
502,2250
502,2595
502,2225
502,1221
502,1411
502,1599
502,1191
502,1038
502,951
502,856
502,531
502,646
502,1102
502,44
502,1320
502,784
502,1779
502,1636
502,2119
502,1050
502,1518
502,2041
502,1783
502,2503
502,2505
502,1290
502,1676
502,2293
502,2457
502,1433
502,1790
502,1616
502,2295
502,2733
502,1008
502,1064
502,1065
502,1338
502,2132
502,2133
502,2049
502,2738
502,1626
502,2303
502,1888
502,1891
502,1448
502,1893
502,2136
502,1075
502,2653
502,806
502,2655
502,563
502,1810
502,911
502,959
502,2510
502,731
502,1542
502,2185
502,1367
502,1341
502,1178
502,2688
502,2321
502,2669
502,1710
502,1651
502,1652
502,1736
502,2327
502,2455
502,2767
502,2583
502,2498
502,538
502,1259
502,2383
503,806
503,1192
503,1183
503,1907
503,2223
503,1129
503,878
503,2482
503,2738
503,1706
503,1580
503,2327
503,2295
503,1655
503,771
503,2585
503,685
503,1858
503,983
503,2040
898,842
898,706
898,1796
898,1968
898,944
898,1330
898,2279
898,1219
898,776
898,2571
898,2331
898,878
898,1907
898,2529
898,2661
898,2190
898,2086
898,2728
898,1551
898,592
898,2383
898,1489
898,2223
898,2686
898,2327
898,2000
898,2040
504,1192
504,1676
504,2588
504,826
504,878
504,1754
504,2738
504,1706
504,1563
504,2429
504,781
504,685
504,2342
504,806
504,2704
504,1636
504,944
504,2225
504,2346
504,2502
504,1907
504,1341
504,951
504,2696
504,1508
504,2321
504,1652
504,959
504,1149
504,2327
504,784
504,908
504,2448
504,2118
504,1050
504,2156
504,538
505,1192
505,916
505,2160
505,1660
505,1564
505,1100
505,2007
505,2166
505,1749
505,1750
505,756
505,2010
505,2594
505,1183
505,1389
505,673
505,1580
505,1109
505,2173
505,1896
505,1561
505,2342
505,736
505,1372
505,1022
505,685
505,937
505,2588
505,2205
505,842
505,1404
505,1939
505,887
505,2219
505,1405
505,944
505,1942
505,2225
505,1863
505,2274
505,1923
505,517
505,1502
505,951
505,2332
505,1687
505,1508
505,2536
505,1773
505,1019
505,959
505,1691
505,1793
505,1402
505,1164
505,2592
505,2448
505,1636
505,1425
505,1050
505,2041
505,538
505,705
505,2634
505,707
505,1480
505,2016
505,2096
505,1676
505,1059
505,875
505,2128
505,878
505,799
505,1438
505,985
505,1065
505,1439
505,1651
505,563
505,1195
505,625
505,1626
505,2248
505,1563
505,1185
505,2223
505,1715
505,2305
505,983
505,1808
505,1779
505,2308
505,717
505,806
505,2250
505,2655
505,536
505,1725
505,1001
505,1329
505,2133
505,2570
505,1672
505,1367
505,2738
505,819
505,2696
505,1876
505,1463
505,1907
505,649
505,1737
505,2327
505,2732
505,1661
505,1999
505,2295
505,1093
505,2156
505,1658
505,2383
505,1858
505,1659
506,583
506,707
506,792
506,1635
506,1676
506,586
506,1433
506,2590
506,2586
506,1437
506,1808
506,590
506,1439
506,2515
506,1668
506,2738
506,2234
506,2578
506,1109
506,2742
506,2601
506,861
506,1828
506,887
506,2609
506,1896
506,1232
506,2096
506,795
506,985
506,1675
506,2182
506,522
506,1071
506,1810
506,2065
506,763
506,1686
506,2079
506,1037
506,1948
506,1907
506,1371
506,1342
506,2367
506,1271
506,1627
506,1772
506,959
506,2134
506,2327
506,2415
506,841
506,2625
506,2464
506,2451
506,2375
506,2104
506,2074
507,522
507,592
507,726
507,944
507,2151
507,2521
507,1749
507,835
507,2316
507,2738
507,1472
507,590
508,705
508,1509
508,2410
508,1698
508,1312
508,1856
508,909
508,2396
508,1583
508,517
508,2308
508,1258
509,705
509,1357
509,2635
509,1383
509,1183
509,826
509,2507
509,2166
509,2627
509,2719
509,669
509,1478
509,1479
509,1879
509,1882
509,1482
509,590
509,2259
509,673
509,2736
509,2555
509,2738
509,2428
509,1343
509,1756
509,1109
509,383
509,1934
509,1979
509,2136
509,685
509,890
509,841
509,2308
509,631
509,2094
509,1075
509,2205
509,1329
509,2051
509,1580
509,814
509,1076
509,524
509,153
509,1093
509,556
509,1947
509,1644
509,517
509,1858
509,683
509,1133
509,531
509,2106
509,1233
509,1876
509,2622
509,1295
509,1606
509,1957
509,2493
509,1859
509,611
509,1996
509,2498
509,1906
509,2276
509,1005
509,1351
509,538
510,1029
510,2321
510,2738
510,2119
510,1454
510,2742
510,959
511,665
511,2199
512,1006
512,2419
512,2182
512,824
512,664
512,2253
512,1567
512,1749
512,669
512,1261
512,1446
512,673
512,1754
512,1580
512,1582
512,680
512,1398
512,682
512,683
512,2609
512,685
512,516
512,841
512,1026
512,2205
512,2219
512,2590
512,1942
512,1410
512,2615
512,1748
512,850
512,697
512,698
512,1598
512,1042
512,2254
512,1235
512,1777
512,861
512,2585
512,2622
512,1050
512,1452
512,913
512,868
512,2123
512,1968
512,1060
512,1616
512,2513
512,1618
512,2424
512,1620
512,2472
512,880
512,1957
512,1623
512,1972
512,550
512,1974
512,1251
512,2252
512,1706
512,2647
512,2446
512,2657
512,1448
512,1808
512,890
512,2473
512,2308
512,1075
512,893
512,1812
512,1078
512,814
512,1203
512,1986
512,764
512,1824
512,1079
512,543
512,1992
512,2321
512,630
512,1996
512,2469
512,2428
512,179
512,743
512,2493
512,1277
512,538
512,170
512,1660
512,2094
512,2507
512,921
512,2009
512,1610
512,590
512,2337
512,593
512,1264
512,925
512,1295
512,1853
512,2173
512,2521
512,2012
512,1490
512,2342
512,765
512,766
512,1304
512,595
512,1116
512,1117
512,1306
512,2022
512,2051
512,2027
512,1363
512,1683
512,1588
512,1864
512,659
512,517
512,2364
512,781
512,2366
512,1133
512,1589
512,2106
512,2459
512,2538
512,944
512,786
512,2430
512,1561
512,1516
512,1876
512,2377
512,1325
512,2040
512,1519
512,1156
512,1699
512,1149
512,1150
512,1151
512,2545
512,2044
512,1095
512,1329
512,1931
512,2387
512,971
512,1334
512,1883
512,1375
512,1188
512,1341
512,2432
512,801
512,383
512,2055
512,1346
512,1348
512,2394
512,631
512,2744
512,1311
512,2061
512,809
512,2555
512,1554
512,1361
512,2752
512,1540
512,811
512,2724
512,2237
512,2571
512,1906
512,1907
512,1368
512,2696
512,1911
512,1342
512,2410
512,1548
512,2762
512,1479
512,960
512,966
512,651
512,1183
512,2580
512,2646
512,654
512,1918
512,1969
512,1722
512,1723
512,1093
512,1094
512,983
512,777
512,1190
512,2584
513,2022
513,897
513,1341
513,1785
513,2393
513,1387
513,1998
513,1272
513,2154
513,2020
513,768
513,2663
513,1720
513,1304
514,806
514,2655
514,1676
514,2112
514,2225
514,2008
514,1767
514,1084
514,1197
514,2595
514,2132
514,2738
514,1933
514,2538
514,1895
514,936
514,2663
514,841
515,705
515,806
515,2738
515,2327
515,2223
515,983
515,1907
515,685
515,2011
516,1660
516,561
516,2738
516,2016
516,2367
516,1580
516,1676
516,959
516,2250
516,1758
516,2516
516,2295
516,1448
516,2448
516,2203
516,983
516,538
517,583
517,1192
517,1757
517,1660
517,2276
517,2162
517,1907
517,2422
517,1662
517,2166
517,1749
517,669
517,1750
517,2082
517,1261
517,590
517,2015
517,1754
517,2428
517,1396
517,2173
517,2264
517,986
517,2012
517,1674
517,685
517,1117
517,841
517,2430
517,1166
517,2098
517,2182
517,1463
517,587
